Name,Photo,Overall,Potential,Value,Wage,Age,Height,InternationalReputation
D. Bomheuer,https://cdn.sofifa.org/players/4/19/209958.png,69,70,1,4,27,6'4,1
B. Sangaré,https://cdn.sofifa.org/players/4/19/212518.png,69,69,0,0,32,5'11,1
Y. Cabral,https://cdn.sofifa.org/players/4/19/221990.png,69,74,1.2,9,26,6'2,1
S. Breitkreuz,https://cdn.sofifa.org/players/4/19/234278.png,69,72,1.1,4,26,6'2,1
K. Rowe,https://cdn.sofifa.org/players/4/19/206631.png,69,70,1.2,4,26,5'8,1
C. Rizzuto,https://cdn.sofifa.org/players/4/19/234279.png,69,71,1,4,26,5'7,1
D. van Mieghem,https://cdn.sofifa.org/players/4/19/204840.png,69,69,1.1,5,28,5'7,1
A. El Messaoudi,https://cdn.sofifa.org/players/4/19/220968.png,69,74,1.2,4,22,6'0,1
Y. Cabrera,https://cdn.sofifa.org/players/4/19/221480.png,69,69,1.1,1,27,5'6,1
S. Ay,https://cdn.sofifa.org/players/4/19/223016.png,69,72,1.1,8,26,6'0,1
A. Gojak,https://cdn.sofifa.org/players/4/19/244264.png,69,78,1.6,1,21,6'0,1
L. Gülen,https://cdn.sofifa.org/players/4/19/208169.png,69,73,1.2,6,24,6'1,1
N. Eliasson,https://cdn.sofifa.org/players/4/19/220969.png,69,78,1.6,17,22,5'10,1
Y. Komai,https://cdn.sofifa.org/players/4/19/232489.png,69,70,1.2,3,26,5'6,1
Núrio,https://cdn.sofifa.org/players/4/19/221994.png,69,75,1.2,6,23,5'10,1
S. Sparagna,https://cdn.sofifa.org/players/4/19/224810.png,69,75,1.2,4,23,6'1,1
H. Halldórsson,https://cdn.sofifa.org/players/4/19/206379.png,69,69,0,0,34,6'4,1
M. Prietl,https://cdn.sofifa.org/players/4/19/210475.png,69,71,1.1,7,26,6'2,1
Nono,https://cdn.sofifa.org/players/4/19/211243.png,69,69,1.1,5,27,5'7,1
J. Berget,https://cdn.sofifa.org/players/4/19/183339.png,69,69,1.1,5,27,6'1,1
M. Jacobs,https://cdn.sofifa.org/players/4/19/194091.png,69,69,1.1,24,26,5'9,1
J. Brillante,https://cdn.sofifa.org/players/4/19/203308.png,69,74,1.2,4,25,5'10,1
P. Ziereis,https://cdn.sofifa.org/players/4/19/209196.png,69,73,1.1,8,25,6'2,1
R. Bezjak,https://cdn.sofifa.org/players/4/19/220204.png,69,69,1.1,6,29,5'10,1
A. Vega,https://cdn.sofifa.org/players/4/19/233260.png,69,83,2.3,9,20,5'8,1
Juan Muñoz,https://cdn.sofifa.org/players/4/19/224045.png,69,74,1.4,5,22,6'0,1
A. Ivan,https://cdn.sofifa.org/players/4/19/231726.png,69,76,1.5,7,21,6'2,1
I. Šunjić,https://cdn.sofifa.org/players/4/19/244271.png,69,76,1.3,1,21,6'0,1
S. Andrist,https://cdn.sofifa.org/players/4/19/186415.png,69,69,1,5,30,5'9,1
Q. Cornette,https://cdn.sofifa.org/players/4/19/225584.png,69,72,1.3,8,24,5'8,1
R. Oudin,https://cdn.sofifa.org/players/4/19/233265.png,69,76,1.5,7,21,6'1,1
C. Stengs,https://cdn.sofifa.org/players/4/19/236593.png,69,84,2.3,4,19,6'2,1
S. Dallas,https://cdn.sofifa.org/players/4/19/203570.png,69,69,1.1,19,27,6'0,1
S. Walsh,https://cdn.sofifa.org/players/4/19/205618.png,69,74,1.2,6,23,5'11,1
U. Radaković,https://cdn.sofifa.org/players/4/19/211250.png,69,75,1.2,1,24,6'4,1
P. Schobesberger,https://cdn.sofifa.org/players/4/19/223794.png,69,71,1.3,9,24,5'9,1
M. Turner,https://cdn.sofifa.org/players/4/19/233267.png,69,77,1.2,3,24,6'3,1
M. Havel,https://cdn.sofifa.org/players/4/19/244787.png,69,76,1.2,1,23,6'0,1
M. Fares,https://cdn.sofifa.org/players/4/19/226356.png,69,77,1.5,2,22,6'0,1
C. Techera,https://cdn.sofifa.org/players/4/19/228404.png,69,70,1.2,4,26,5'2,1
F. Tomori,https://cdn.sofifa.org/players/4/19/232756.png,69,80,1.6,13,20,6'1,1
J. Mosquera,https://cdn.sofifa.org/players/4/19/235317.png,69,69,1.1,2,28,6'1,1
A. Linde,https://cdn.sofifa.org/players/4/19/207926.png,69,74,1,3,24,6'5,1
Diego Capel,https://cdn.sofifa.org/players/4/19/171318.png,69,69,1,4,30,5'8,2
Leandrinho,https://cdn.sofifa.org/players/4/19/210743.png,69,74,1.4,4,24,5'10,1
M. Zimmermann,https://cdn.sofifa.org/players/4/19/192567.png,69,72,1.1,12,26,5'10,1
Marco Sangalli,https://cdn.sofifa.org/players/4/19/216376.png,69,70,1.2,5,26,5'10,1
R. Bormuth,https://cdn.sofifa.org/players/4/19/233785.png,69,77,1.3,11,22,6'3,1
B. Martella,https://cdn.sofifa.org/players/4/19/201530.png,69,71,1.1,2,25,6'0,1
L. Choutesiotis,https://cdn.sofifa.org/players/4/19/222779.png,69,75,1.1,1,23,6'1,1
J. Huth,https://cdn.sofifa.org/players/4/19/229692.png,69,77,1.2,8,24,6'1,1
I. Sackey,https://cdn.sofifa.org/players/4/19/235580.png,69,76,1.3,6,24,6'3,1
Jang Hyeon Soo,https://cdn.sofifa.org/players/4/19/211005.png,69,70,1,5,26,6'2,1
J. Cabrera,https://cdn.sofifa.org/players/4/19/224317.png,69,70,1.2,7,26,5'6,1
Anderson Lopes,https://cdn.sofifa.org/players/4/19/229949.png,69,74,1.4,4,24,6'1,1
N. Byrne,https://cdn.sofifa.org/players/4/19/202814.png,69,72,1.1,22,26,5'8,1
A. Trajkovski,https://cdn.sofifa.org/players/4/19/204350.png,69,72,1.3,3,25,5'11,1
Iván Sánchez,https://cdn.sofifa.org/players/4/19/204863.png,69,70,1.2,4,25,5'9,1
E. Ocansey,https://cdn.sofifa.org/players/4/19/234048.png,69,78,1.6,5,20,5'8,1
B. Uphoff,https://cdn.sofifa.org/players/4/19/206145.png,69,74,1,3,24,6'4,1
Wu Xi,https://cdn.sofifa.org/players/4/19/217153.png,69,69,1,10,29,5'11,1
E. Rexhbeçaj,https://cdn.sofifa.org/players/4/19/240193.png,69,80,1.8,14,20,6'0,1
G. Åsen,https://cdn.sofifa.org/players/4/19/197954.png,69,70,1.2,3,27,6'0,1
M. Laba,https://cdn.sofifa.org/players/4/19/214594.png,69,71,1.1,7,26,5'9,1
G. Carabajal,https://cdn.sofifa.org/players/4/19/232514.png,69,69,1.1,7,26,5'10,1
B. Tashchy,https://cdn.sofifa.org/players/4/19/205892.png,69,73,1.4,4,24,6'4,1
J. Vaughan,https://cdn.sofifa.org/players/4/19/163396.png,69,69,1.1,27,29,6'0,1
J. Moya,https://cdn.sofifa.org/players/4/19/232004.png,69,73,1.1,2,25,6'1,1
N. Sangaré,https://cdn.sofifa.org/players/4/19/238660.png,69,75,1.2,7,24,6'1,1
M. Rojas,https://cdn.sofifa.org/players/4/19/193092.png,69,69,1.1,5,26,5'6,1
M. Gersbeck,https://cdn.sofifa.org/players/4/19/213573.png,69,77,1.2,8,23,6'2,1
U. Çiftçi,https://cdn.sofifa.org/players/4/19/223045.png,69,72,1.1,7,26,5'11,1
Lucas Galvão,https://cdn.sofifa.org/players/4/19/230981.png,69,72,1.1,11,27,6'0,1
B. Riascos,https://cdn.sofifa.org/players/4/19/235077.png,69,74,1.4,6,23,6'0,1
E. Saveljich,https://cdn.sofifa.org/players/4/19/211270.png,69,72,1.1,10,27,6'1,1
J. Mees,https://cdn.sofifa.org/players/4/19/229702.png,69,78,1.6,14,22,5'11,1
C. Cáceda,https://cdn.sofifa.org/players/4/19/234054.png,69,73,0,0,26,6'0,1
O. Fernández,https://cdn.sofifa.org/players/4/19/241990.png,69,72,1.3,4,25,5'5,1
Jeffrén,https://cdn.sofifa.org/players/4/19/189510.png,69,69,1,8,30,5'8,1
K. Manneh,https://cdn.sofifa.org/players/4/19/212807.png,69,76,1.5,7,23,5'9,1
G. Larsonneur,https://cdn.sofifa.org/players/4/19/230727.png,69,80,1.4,2,21,5'11,1
E. Bourgaud,https://cdn.sofifa.org/players/4/19/182856.png,69,69,1,4,30,5'10,1
P. Huspek,https://cdn.sofifa.org/players/4/19/192328.png,69,69,1.1,10,27,5'8,1
G. Maluleka,https://cdn.sofifa.org/players/4/19/203593.png,69,69,1,1,29,5'7,1
T. Jurić,https://cdn.sofifa.org/players/4/19/213321.png,69,70,1.3,8,26,6'3,1
F. Scaglia,https://cdn.sofifa.org/players/4/19/220489.png,69,71,1.1,2,26,6'3,1
H. Kekana,https://cdn.sofifa.org/players/4/19/203594.png,69,69,0,0,33,5'9,1
C. Dibon,https://cdn.sofifa.org/players/4/19/203850.png,69,71,1,8,27,6'0,1
R. Petretta,https://cdn.sofifa.org/players/4/19/237642.png,69,83,2.1,8,21,5'9,1
M. Kaye,https://cdn.sofifa.org/players/4/19/238922.png,69,75,1.4,4,23,6'1,1
Y. Toyokawa,https://cdn.sofifa.org/players/4/19/241994.png,69,74,1.4,6,23,5'7,1
L. Bittante,https://cdn.sofifa.org/players/4/19/216139.png,69,70,1,6,24,6'0,1
M. Sax,https://cdn.sofifa.org/players/4/19/203853.png,69,70,1.2,8,25,5'10,1
A. Mühling,https://cdn.sofifa.org/players/4/19/209485.png,69,71,1.3,6,25,6'1,1
P. Bråtveit,https://cdn.sofifa.org/players/4/19/211021.png,69,76,1.1,2,22,6'0,1
Ricardo Lopes,https://cdn.sofifa.org/players/4/19/228173.png,69,69,1.1,6,27,6'0,1
P. Hamel,https://cdn.sofifa.org/players/4/19/236621.png,69,74,1.4,5,24,6'1,1
M. Hamdy,https://cdn.sofifa.org/players/4/19/243533.png,69,79,0,0,23,5'8,1
R. Pröpper,https://cdn.sofifa.org/players/4/19/208462.png,69,73,1.2,3,24,6'4,1
Fernando Karanga,https://cdn.sofifa.org/players/4/19/221774.png,69,70,1.2,8,27,6'0,1
C. Carter-Vickers,https://cdn.sofifa.org/players/4/19/228174.png,69,84,2.1,21,20,6'0,1
E. Cobbaut,https://cdn.sofifa.org/players/4/19/232526.png,69,79,1.5,6,20,6'2,1
F. Picault,https://cdn.sofifa.org/players/4/19/230991.png,69,69,1.1,4,27,5'8,1
R. Romo,https://cdn.sofifa.org/players/4/19/193359.png,69,71,0,0,28,6'6,1
A. Corzo,https://cdn.sofifa.org/players/4/19/196688.png,69,69,0,0,29,5'8,1
L. Dickmann,https://cdn.sofifa.org/players/4/19/229456.png,69,78,1.4,5,21,5'10,1
Luis Pérez,https://cdn.sofifa.org/players/4/19/235088.png,69,77,1.3,4,23,5'8,1
A. Barkok,https://cdn.sofifa.org/players/4/19/236624.png,69,81,1.9,11,20,6'2,1
M. Watkins,https://cdn.sofifa.org/players/4/19/189776.png,69,69,1.1,19,27,5'10,1
A. Camargo,https://cdn.sofifa.org/players/4/19/229201.png,69,69,1,3,29,5'9,1
F. Müller,https://cdn.sofifa.org/players/4/19/234833.png,69,83,1.9,6,20,6'4,1
B. Behrendt,https://cdn.sofifa.org/players/4/19/207954.png,69,71,1.1,7,26,6'2,1
L. Zingerle,https://cdn.sofifa.org/players/4/19/222546.png,69,74,1,4,24,6'1,1
M. Svanberg,https://cdn.sofifa.org/players/4/19/228946.png,69,84,2.3,7,19,6'1,1
J. Malagón,https://cdn.sofifa.org/players/4/19/214356.png,69,76,1.2,1,25,6'2,1
B. Idowu,https://cdn.sofifa.org/players/4/19/212054.png,69,72,1.1,1,26,5'10,1
B. Mkhwanazi,https://cdn.sofifa.org/players/4/19/220246.png,69,70,0,0,28,6'0,1
Hélder Ferreira,https://cdn.sofifa.org/players/4/19/239446.png,69,76,1.5,4,21,5'11,1
G. Mandjeck,https://cdn.sofifa.org/players/4/19/183382.png,69,69,0,0,29,6'1,1
S. Morsy,https://cdn.sofifa.org/players/4/19/197975.png,69,71,1.1,22,26,5'8,1
T. Antonis,https://cdn.sofifa.org/players/4/19/200535.png,69,70,1.2,4,24,5'11,1
A. Ndour,https://cdn.sofifa.org/players/4/19/215383.png,69,71,1.1,7,24,6'1,1
Rafael Costa,https://cdn.sofifa.org/players/4/19/223575.png,69,70,1.2,4,27,6'0,1
K. Walker-Peters,https://cdn.sofifa.org/players/4/19/227927.png,69,80,1.6,21,21,5'9,1
J. Bidwell,https://cdn.sofifa.org/players/4/19/196952.png,69,72,1.1,5,25,6'0,1
F. Noguera,https://cdn.sofifa.org/players/4/19/223064.png,69,74,1.2,7,25,6'4,1
T. Weah,https://cdn.sofifa.org/players/4/19/241496.png,69,85,2.2,16,18,6'1,1
M. Bolados,https://cdn.sofifa.org/players/4/19/214874.png,69,76,1.5,4,22,5'6,1
Sandro Maceira,https://cdn.sofifa.org/players/4/19/230490.png,69,69,1.1,7,26,5'10,1
G. Zigoni,https://cdn.sofifa.org/players/4/19/191068.png,69,70,1.2,3,27,6'2,1
W. Bruin,https://cdn.sofifa.org/players/4/19/202077.png,69,69,1.1,5,28,6'2,1
J. Glad,https://cdn.sofifa.org/players/4/19/222557.png,69,77,1.3,3,21,6'1,1
P. Rodríguez,https://cdn.sofifa.org/players/4/19/207454.png,69,69,1.1,4,28,5'7,1
E. Konsa,https://cdn.sofifa.org/players/4/19/227678.png,69,80,1.6,13,20,6'0,1
O. Darfalou,https://cdn.sofifa.org/players/4/19/243806.png,69,74,1.4,7,24,6'2,1
L. Murphy,https://cdn.sofifa.org/players/4/19/189278.png,69,69,1,6,28,6'1,1
Chuli,https://cdn.sofifa.org/players/4/19/207711.png,69,70,1.2,11,27,5'7,1
A. Gholizadeh,https://cdn.sofifa.org/players/4/19/243551.png,69,76,1.5,6,22,5'9,1
I. Ouali,https://cdn.sofifa.org/players/4/19/184927.png,69,69,1,8,30,5'9,1
J. Gyamerah,https://cdn.sofifa.org/players/4/19/216416.png,69,77,1.3,7,23,6'0,1
M. Pittón,https://cdn.sofifa.org/players/4/19/228961.png,69,74,1.4,6,23,5'9,1
L. Blessing,https://cdn.sofifa.org/players/4/19/237153.png,69,79,1.7,4,21,5'5,1
J. Czerwiński,https://cdn.sofifa.org/players/4/19/214882.png,69,70,1,4,26,6'0,1
R. Vilchis,https://cdn.sofifa.org/players/4/19/192354.png,69,69,1.1,6,28,5'5,1
G. Valsvik,https://cdn.sofifa.org/players/4/19/203363.png,69,73,1.1,3,25,6'5,1
A. Giannou,https://cdn.sofifa.org/players/4/19/206435.png,69,69,0,0,28,6'1,1
R. Gíslason,https://cdn.sofifa.org/players/4/19/173667.png,69,69,1,4,30,6'0,1
S. Yatabaré,https://cdn.sofifa.org/players/4/19/192611.png,69,69,1,7,29,6'3,1
J. Lowe,https://cdn.sofifa.org/players/4/19/200292.png,69,71,1.1,5,26,5'9,1
E. Jelenič,https://cdn.sofifa.org/players/4/19/202084.png,69,70,1.2,2,25,5'11,1
A. Teikeu,https://cdn.sofifa.org/players/4/19/213348.png,69,71,1,10,28,6'2,1
Farley,https://cdn.sofifa.org/players/4/19/245348.png,69,73,1.4,12,24,5'10,1
Luís Martins,https://cdn.sofifa.org/players/4/19/205669.png,69,70,1,5,26,5'10,1
L. Diarte,https://cdn.sofifa.org/players/4/19/223335.png,69,74,1.2,5,25,5'9,1
B. Mansilla,https://cdn.sofifa.org/players/4/19/228711.png,69,84,2.3,7,21,5'11,1
Fran Villalba,https://cdn.sofifa.org/players/4/19/229991.png,69,79,1.7,11,20,5'6,1
S. Wangberg,https://cdn.sofifa.org/players/4/19/189544.png,69,72,1.1,3,27,6'2,1
N. Thomsen,https://cdn.sofifa.org/players/4/19/205929.png,69,71,1.3,9,25,5'11,1
D. Hernández,https://cdn.sofifa.org/players/4/19/220522.png,69,70,1.2,9,25,5'9,1
A. Šporar,https://cdn.sofifa.org/players/4/19/231786.png,69,76,0,0,24,6'1,1
J. Jantscher,https://cdn.sofifa.org/players/4/19/187498.png,69,69,1,11,29,5'11,1
E. Huws,https://cdn.sofifa.org/players/4/19/205163.png,69,74,1.4,5,24,5'10,1
U. Matić,https://cdn.sofifa.org/players/4/19/219755.png,69,69,1,10,28,6'0,1
A. Ashraf,https://cdn.sofifa.org/players/4/19/228203.png,69,69,0,0,27,5'9,1
H. Aiesh,https://cdn.sofifa.org/players/4/19/213612.png,69,74,1.4,3,23,5'11,1
S. Prevljak,https://cdn.sofifa.org/players/4/19/223596.png,69,77,1.6,15,23,6'2,1
L. De Bock,https://cdn.sofifa.org/players/4/19/190572.png,69,72,1.1,17,25,5'10,1
Javi Muñoz,https://cdn.sofifa.org/players/4/19/226157.png,69,76,1.5,9,23,5'9,1
O. De Wolf,https://cdn.sofifa.org/players/4/19/235629.png,69,77,1.2,4,21,6'3,1
J. Arp,https://cdn.sofifa.org/players/4/19/239981.png,69,88,2.2,4,18,6'0,1
J. Ardaiz,https://cdn.sofifa.org/players/4/19/241005.png,69,82,2,5,19,6'0,1
L. Moult,https://cdn.sofifa.org/players/4/19/194925.png,69,72,1.3,8,26,6'0,1
Arthur Caike,https://cdn.sofifa.org/players/4/19/213102.png,69,70,1.2,15,26,5'9,1
V. Klonaridis,https://cdn.sofifa.org/players/4/19/202095.png,69,70,1.2,1,25,5'11,1
C. Stanković,https://cdn.sofifa.org/players/4/19/216175.png,69,74,1,11,25,6'1,1
L. Klünter,https://cdn.sofifa.org/players/4/19/229487.png,69,78,1.4,10,22,6'0,1
A. Farrell,https://cdn.sofifa.org/players/4/19/212592.png,69,70,1,4,26,5'11,1
G. Tutino,https://cdn.sofifa.org/players/4/19/220528.png,69,80,1.8,20,21,5'10,1
E. Kouassi,https://cdn.sofifa.org/players/4/19/233840.png,69,77,1.3,15,20,6'1,1
I. Cardona,https://cdn.sofifa.org/players/4/19/235888.png,69,78,1.7,21,20,6'1,1
G. Bruno,https://cdn.sofifa.org/players/4/19/184176.png,69,70,1.3,8,26,5'11,1
D. Accam,https://cdn.sofifa.org/players/4/19/210801.png,69,69,1.1,5,27,5'9,1
Pablo Valcarce,https://cdn.sofifa.org/players/4/19/211057.png,69,72,1.3,5,25,5'9,1
E. Triverio,https://cdn.sofifa.org/players/4/19/217201.png,69,69,1.1,13,29,6'0,1
Wellington,https://cdn.sofifa.org/players/4/19/223345.png,69,70,1.2,5,25,6'0,1
F. Campbell,https://cdn.sofifa.org/players/4/19/169586.png,69,69,1,15,30,5'8,2
F. Bredlow,https://cdn.sofifa.org/players/4/19/223603.png,69,77,1.2,7,23,6'3,1
D. Arzani,https://cdn.sofifa.org/players/4/19/234867.png,69,83,2.3,20,19,5'7,1
A. Bencharki,https://cdn.sofifa.org/players/4/19/241779.png,69,75,1.4,15,23,5'10,1
B. Ampuero,https://cdn.sofifa.org/players/4/19/225396.png,69,74,1.2,2,24,6'0,1
G. Puşcaş,https://cdn.sofifa.org/players/4/19/225652.png,69,77,1.6,2,22,6'2,1
V. Marcel,https://cdn.sofifa.org/players/4/19/235381.png,69,77,1.6,12,21,5'11,1
M. Bakić,https://cdn.sofifa.org/players/4/19/211574.png,69,74,1.4,6,24,6'1,1
P. Sané,https://cdn.sofifa.org/players/4/19/213110.png,69,71,1.3,12,26,6'2,1
J. Clarke-Salter,https://cdn.sofifa.org/players/4/19/230774.png,69,81,1.7,5,20,6'2,1
I. Radu,https://cdn.sofifa.org/players/4/19/234102.png,69,81,1.5,12,21,6'2,1
L. Spendlhofer,https://cdn.sofifa.org/players/4/19/208247.png,69,74,1.2,9,25,6'2,1
Pomares,https://cdn.sofifa.org/players/4/19/233591.png,69,72,1.1,3,25,6'0,1
Pedro Porro,https://cdn.sofifa.org/players/4/19/243576.png,69,82,1.6,5,18,5'9,1
Y. Stark,https://cdn.sofifa.org/players/4/19/204153.png,69,70,1,9,27,6'1,1
M. Tanković,https://cdn.sofifa.org/players/4/19/209529.png,69,74,1.4,3,23,5'10,1
M. García,https://cdn.sofifa.org/players/4/19/216698.png,69,69,1.1,6,26,5'9,1
M. Kucharczyk,https://cdn.sofifa.org/players/4/19/201083.png,69,69,1.1,5,27,5'10,1
F. Bahlouli,https://cdn.sofifa.org/players/4/19/214907.png,69,76,1.5,12,23,6'0,1
C. Roberts,https://cdn.sofifa.org/players/4/19/225147.png,69,77,1.3,10,22,5'9,1
Lucas João,https://cdn.sofifa.org/players/4/19/210556.png,69,73,1.4,13,24,6'4,1
K. Kodro,https://cdn.sofifa.org/players/4/19/211068.png,69,73,1.4,9,24,6'2,1
Lucas Tagliapietra,https://cdn.sofifa.org/players/4/19/227708.png,69,71,1,7,27,6'4,1
G. Maroni,https://cdn.sofifa.org/players/4/19/234108.png,69,81,1.8,5,19,5'7,1
O. Altman,https://cdn.sofifa.org/players/4/19/208766.png,69,74,1.4,1,24,5'11,1
Crislan,https://cdn.sofifa.org/players/4/19/224126.png,69,71,1.3,7,26,6'2,1
S. Hakšabanovič,https://cdn.sofifa.org/players/4/19/226430.png,69,79,1.6,15,19,5'8,1
M. Christiansen,https://cdn.sofifa.org/players/4/19/226686.png,69,78,1.4,5,21,6'1,1
M. Petković,https://cdn.sofifa.org/players/4/19/223359.png,69,72,1.1,1,25,6'1,1
C. Charisis,https://cdn.sofifa.org/players/4/19/229247.png,69,74,1.4,6,23,5'10,1
Diogo Coelho,https://cdn.sofifa.org/players/4/19/210560.png,69,74,1.2,5,24,6'0,1
M. Ibarra,https://cdn.sofifa.org/players/4/19/225664.png,69,69,1.1,4,28,5'5,1
Riqui Puig,https://cdn.sofifa.org/players/4/19/242816.png,69,89,2.1,24,18,5'7,1
Ilori,https://cdn.sofifa.org/players/4/19/205185.png,69,73,1.1,14,25,6'3,1
M. Zeffane,https://cdn.sofifa.org/players/4/19/207745.png,69,70,1,13,26,5'9,1
Tomás Podstawski,https://cdn.sofifa.org/players/4/19/216449.png,69,76,1.3,3,23,5'11,1
Jo Sung Jin,https://cdn.sofifa.org/players/4/19/222337.png,69,70,1,4,27,6'2,1
H. Yamada,https://cdn.sofifa.org/players/4/19/224385.png,69,69,1,4,29,5'8,1
Antonaldo Laforte,https://cdn.sofifa.org/players/4/19/230273.png,69,69,1.1,13,26,5'10,1
C. Beck,https://cdn.sofifa.org/players/4/19/238977.png,69,69,1,8,30,6'5,1
E. Rivière,https://cdn.sofifa.org/players/4/19/188289.png,69,69,1.1,5,28,6'0,1
B. Montenegro,https://cdn.sofifa.org/players/4/19/205955.png,69,74,1.4,9,25,5'10,1
A. Ajagun,https://cdn.sofifa.org/players/4/19/220035.png,69,72,1.3,7,25,5'6,1
G. Madine,https://cdn.sofifa.org/players/4/19/184707.png,69,69,1.1,22,27,6'3,1
H. ter Avest,https://cdn.sofifa.org/players/4/19/226436.png,69,77,1.3,8,21,6'0,1
J. Medina,https://cdn.sofifa.org/players/4/19/242052.png,69,79,1.7,4,21,5'10,1
V. Anita,https://cdn.sofifa.org/players/4/19/183940.png,69,69,1,20,29,5'6,2
C. McManaman,https://cdn.sofifa.org/players/4/19/190852.png,69,69,1.1,24,27,5'9,1
Oriol Rosell,https://cdn.sofifa.org/players/4/19/204677.png,69,73,1.1,4,25,6'0,1
R. Lenis,https://cdn.sofifa.org/players/4/19/214662.png,69,70,1.2,3,25,5'11,1
M. Mier,https://cdn.sofifa.org/players/4/19/214918.png,69,69,1.1,1,27,5'11,1
Y. de Lanlay,https://cdn.sofifa.org/players/4/19/198024.png,69,70,1.2,4,26,5'11,1
I. Lichnovsky,https://cdn.sofifa.org/players/4/19/214408.png,69,77,1.3,9,24,6'2,1
C. Muñoz,https://cdn.sofifa.org/players/4/19/231560.png,69,69,1.1,3,29,5'8,1
C. Jenkinson,https://cdn.sofifa.org/players/4/19/200841.png,69,71,1,34,26,6'1,2
A. Öztürk,https://cdn.sofifa.org/players/4/19/202889.png,69,75,1.2,9,24,6'1,1
J. Pérez,https://cdn.sofifa.org/players/4/19/214153.png,69,70,1.2,15,27,5'10,1
Zhang Chengdong,https://cdn.sofifa.org/players/4/19/182409.png,69,69,1,8,29,6'2,1
B. Paulsen,https://cdn.sofifa.org/players/4/19/198538.png,69,72,1.1,3,26,6'3,1
F. Aristeguieta,https://cdn.sofifa.org/players/4/19/212618.png,69,72,1.3,2,26,6'2,1
V. Nelsson,https://cdn.sofifa.org/players/4/19/235658.png,69,81,1.6,3,19,6'1,1
Ever Sineiro,https://cdn.sofifa.org/players/4/19/236170.png,69,69,1,13,30,5'6,1
M. Costanzo,https://cdn.sofifa.org/players/4/19/177802.png,69,69,1,8,30,5'10,1
D. Texeira,https://cdn.sofifa.org/players/4/19/205963.png,69,70,1.2,4,27,6'0,1
L. Barrera,https://cdn.sofifa.org/players/4/19/214668.png,69,69,1.1,5,27,5'10,1
K. Bua,https://cdn.sofifa.org/players/4/19/229260.png,69,72,1.3,11,24,5'11,1
I. Anya,https://cdn.sofifa.org/players/4/19/169100.png,69,69,1,21,30,5'6,1
P. Hoban,https://cdn.sofifa.org/players/4/19/200845.png,69,70,1.3,2,26,5'11,1
Hugo Basto,https://cdn.sofifa.org/players/4/19/227725.png,69,75,1.2,5,25,6'2,1
Kanu,https://cdn.sofifa.org/players/4/19/187789.png,69,69,1,7,30,6'0,1
C. Arango,https://cdn.sofifa.org/players/4/19/217998.png,69,77,1.6,5,23,5'11,1
Y. Movsisyan,https://cdn.sofifa.org/players/4/19/176270.png,69,69,1,5,30,5'11,1
Puado,https://cdn.sofifa.org/players/4/19/244622.png,69,78,1.7,10,20,5'10,1
M. Abu,https://cdn.sofifa.org/players/4/19/201359.png,69,71,1.1,3,26,5'7,1
D. Moberg Karlsson,https://cdn.sofifa.org/players/4/19/209039.png,69,75,1.5,4,24,5'10,1
E. Rescaldani,https://cdn.sofifa.org/players/4/19/215183.png,69,72,1.3,8,26,6'3,1
J. Narváez,https://cdn.sofifa.org/players/4/19/220815.png,69,78,1.6,9,23,5'11,1
J. Hoogma,https://cdn.sofifa.org/players/4/19/231823.png,69,80,1.6,10,20,6'3,1
S. Willems,https://cdn.sofifa.org/players/4/19/213136.png,69,70,1,7,27,6'0,1
Alex,https://cdn.sofifa.org/players/4/19/198033.png,69,69,1.1,4,26,5'9,1
S. Gallagher,https://cdn.sofifa.org/players/4/19/213905.png,69,77,1.6,20,22,6'4,1
J. Blanco,https://cdn.sofifa.org/players/4/19/214417.png,69,70,1.2,2,26,6'0,1
O. Hamzaoui,https://cdn.sofifa.org/players/4/19/235409.png,69,69,1.1,6,27,6'1,1
P. Hosiner,https://cdn.sofifa.org/players/4/19/204690.png,69,69,1.1,11,29,5'10,1
Caro,https://cdn.sofifa.org/players/4/19/214930.png,69,75,1.2,4,25,6'0,1
Felipe Pires,https://cdn.sofifa.org/players/4/19/226706.png,69,74,1.4,13,23,5'10,1
Renato Rochela,https://cdn.sofifa.org/players/4/19/236178.png,69,69,1.1,15,26,6'2,1
J. Henry,https://cdn.sofifa.org/players/4/19/183442.png,69,69,1,7,29,6'0,1
L. James,https://cdn.sofifa.org/players/4/19/207507.png,69,72,1.3,4,25,6'2,1
P. Reulet,https://cdn.sofifa.org/players/4/19/210579.png,69,77,1.2,7,24,5'11,1
M. Miloš,https://cdn.sofifa.org/players/4/19/220051.png,69,72,1.1,5,25,5'9,1
L. Valzania,https://cdn.sofifa.org/players/4/19/222355.png,69,78,1.6,11,22,6'0,1
J. George,https://cdn.sofifa.org/players/4/19/225939.png,69,70,1.2,6,25,5'9,1
G. Robail,https://cdn.sofifa.org/players/4/19/242324.png,69,73,1.4,25,24,6'0,1
D. Camara,https://cdn.sofifa.org/players/4/19/220566.png,69,74,1.4,5,23,6'1,1
O. Barreto,https://cdn.sofifa.org/players/4/19/222358.png,69,70,1.2,2,25,5'8,1
J. Igbekeme,https://cdn.sofifa.org/players/4/19/243862.png,69,76,1.5,5,22,5'7,1
S. Neumann,https://cdn.sofifa.org/players/4/19/199832.png,69,71,1,4,27,6'2,1
M. Wallace,https://cdn.sofifa.org/players/4/19/208024.png,69,72,1.1,6,25,6'2,1
